municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"314240 Moema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;1;1;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;3;3;-;-;-;-;-;21
"314260 Monsenhor Paulo";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;9
"314270 Montalvânia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;7
"314290 Monte Azul";-;-;-;1;1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;-;2;-;-;4;3;3;-;3;-;-;5;-;-;-;-;-;-;-;-;30
"314300 Monte Belo";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;8;14;-;1;-;-;2;28
"314310 Monte Carmelo";-;-;-;1;6;-;5;1;-;-;1;1;6;-;4;-;1;-;-;-;2;-;-;-;2;2;2;1;1;-;2;-;1;-;-;9;1;-;1;5;-;-;6;4;4;-;11;-;7;12;7;4;7;-;1;-;-;2;120
"314320 Monte Santo de Minas";-;1;1;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;1;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;-;-;-;-;1;19
"314340 Monte Sião";-;-;-;-;-;-;22;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;1;1;1;1;1;-;-;1;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;2;43
"314330 Montes Claros";3;13;1;16;27;5;101;5;8;4;15;7;59;26;44;8;2;1;15;3;46;11;14;36;32;28;26;21;33;17;24;15;26;26;12;102;20;4;736;64;5;1;135;73;61;16;481;277;472;611;200;115;141;182;11;5;123;15;4580
"314350 Morada Nova de Minas";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;2;-;-;-;-;-;-;-;-;9
"314390 Muriaé";-;1;-;-;-;-;6;-;1;-;2;1;6;3;4;-;-;-;4;3;2;7;1;6;6;5;4;6;5;5;5;2;5;5;3;6;1;-;2;-;-;-;4;-;-;-;3;2;6;3;-;9;5;-;2;-;-;1;142
"314400 Mutum";-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"314410 Muzambinho";-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;3;-;-;2;-;-;-;2;-;1;1;2;2;2;7;2;1;1;1;-;-;-;-;34
"314430 Nanuque";-;3;-;4;3;-;18;-;-;-;1;-;5;3;5;-;1;-;-;-;2;9;-;-;-;-;-;-;-;-;-;-;-;-;-;8;1;-;-;2;-;-;6;3;4;-;9;3;34;10;11;4;12;-;-;-;-;1;162
"314440 Natércia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314450 Nazareno";-;-;-;-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;7
"314460 Nepomuceno";-;-;-;1;1;-;2;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;1;2;-;-;2;2;3;-;3;-;-;14;1;5;10;-;-;-;-;1;55
"314470 Nova Era";-;-;-;1;-;-;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;1;1;1;-;1;1;1;1;5;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;34
"314480 Nova Lima";-;2;1;2;7;-;25;1;-;-;4;1;8;4;9;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27;15;-;10;-;-;-;14;-;-;-;17;-;20;24;10;4;7;-;-;-;-;-;213
"314490 Nova Módica";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;3;4;-;-;-;-;-;-;-;-;10
"314500 Nova Ponte";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;6
"314505 Nova Porteirinha";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314510 Nova Resende";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;6;-;-;-;-;1;10
"314520 Nova Serrana";-;1;-;-;3;2;3;-;-;-;1;-;2;2;4;1;1;-;1;-;1;-;1;1;2;2;2;2;1;1;2;1;2;2;-;9;1;-;18;3;-;-;9;3;7;-;10;1;2;25;11;5;3;-;-;-;-;-;148
"314530 Novo Cruzeiro";-;-;-;-;2;-;8;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;1;1;-;-;2;3;1;-;1;-;34;5;1;2;2;-;-;-;-;1;72
"314535 Novo Oriente de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;5
"314560 Oliveira";-;1;-;-;-;1;-;-;-;-;1;-;2;1;4;1;-;-;1;-;3;-;-;-;1;-;-;-;-;1;1;-;-;-;-;3;1;1;3;-;-;-;3;-;1;1;4;1;8;4;3;5;4;-;-;-;-;-;60
"314585 Oratórios";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"314590 Ouro Branco";-;2;-;4;4;1;17;1;1;-;1;1;2;2;5;2;1;-;-;1;2;2;2;3;-;-;-;-;-;-;-;-;-;-;-;23;6;-;37;7;-;-;9;2;2;1;19;5;21;25;4;-;7;-;-;-;-;-;222
"314600 Ouro Fino";-;1;-;1;1;-;15;-;1;-;1;-;1;1;2;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;2;1;-;-;5;-;19;6;-;3;3;2;-;-;-;1;73
"314610 Ouro Preto";1;2;-;1;4;-;7;-;-;-;2;1;3;2;1;-;-;-;-;1;3;-;1;1;1;-;-;-;-;-;-;-;-;-;-;9;1;-;24;2;-;-;15;2;4;-;12;-;1;18;13;13;14;-;-;1;2;4;166
"314620 Ouro Verde de Minas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;6
"314630 Padre Paraíso";-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;1;-;-;3;1;1;-;3;-;5;4;1;2;1;-;-;-;-;-;31
"314655 Pai Pedro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"314670 Palma";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;8
"314710 Pará de Minas";-;2;1;3;4;2;16;-;1;-;3;1;10;3;9;-;-;-;3;1;3;-;2;9;2;1;1;1;1;1;2;-;1;1;1;29;5;1;48;5;-;6;26;9;14;4;44;7;54;55;20;18;20;25;-;-;18;-;493
"314700 Paracatu";-;1;1;5;8;-;17;1;1;-;2;1;13;3;7;1;-;-;-;1;4;3;1;5;4;4;4;4;4;3;5;3;4;3;-;23;8;-;63;4;-;2;12;5;3;2;19;8;22;73;16;11;20;2;-;-;1;1;408
"314720 Paraguaçu";-;-;-;1;1;-;5;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;1;-;-;-;-;-;1;1;1;-;-;1;3;-;-;1;2;-;-;2;1;3;-;4;-;-;5;1;6;6;-;2;-;-;2;53
"314730 Paraisópolis";-;-;-;-;1;-;19;-;-;-;1;-;2;1;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;1;-;1;1;-;1;2;1;-;-;-;-;-;1;-;-;-;-;-;1;4;-;9;11;-;-;1;-;3;65
"314740 Paraopeba";-;-;-;-;-;1;6;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;11
"314760 Passa Quatro";-;-;-;-;1;-;4;-;-;-;-;-;-;-;1;-;-;1;-;-;2;-;1;-;1;1;1;1;1;1;1;1;1;1;-;5;-;-;1;2;-;-;1;1;3;-;2;-;10;6;1;8;6;-;-;-;-;3;69
"314770 Passa Tempo";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314790 Passos";-;2;-;-;1;5;30;-;3;-;1;1;16;5;9;2;-;-;2;-;9;3;1;5;-;-;-;-;-;-;-;-;-;-;-;9;4;-;6;1;-;-;6;-;1;1;9;4;119;20;6;18;21;-;-;-;-;11;331
"314800 Patos de Minas";-;5;1;9;9;14;149;3;2;1;9;3;20;4;4;5;-;-;3;3;12;10;7;5;1;-;-;-;-;-;-;-;-;-;-;47;11;1;391;25;-;-;64;35;65;10;31;37;98;372;90;65;108;-;-;1;54;6;1790
"314810 Patrocínio";-;2;2;6;2;3;17;-;2;1;3;1;13;4;21;3;-;-;2;5;7;27;3;6;3;3;3;1;3;3;3;1;3;3;1;30;4;3;102;8;-;-;28;15;22;3;33;7;60;93;38;24;26;2;3;-;23;4;685
"314820 Patrocínio do Muriaé";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314830 Paula Cândido";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314840 Paulistas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314860 Peçanha";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314870 Pedra Azul";-;1;-;-;1;-;4;-;-;-;1;-;2;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;15
"314880 Pedra do Anta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314910 Pedralva";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;-;-;-;-;1;10
"314915 Pedras de Maria da Cruz";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314920 Pedrinópolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;3
"314930 Pedro Leopoldo";-;1;-;2;-;2;16;-;-;-;3;1;10;6;2;1;-;-;-;-;2;13;1;3;1;1;1;1;1;1;1;1;1;1;1;16;4;-;14;6;-;-;9;5;2;-;14;-;33;32;3;18;21;-;1;-;-;2;254
"314940 Pedro Teixeira";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;2
"314950 Pequeri";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;-;1;-;-;-;-;-;7
"314960 Pequi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;-;-;-;-;-;-;-;6
"314970 Perdigão";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"314980 Perdizes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2
"314990 Perdões";-;1;-;3;1;-;10;-;-;-;-;-;1;2;1;1;-;-;-;-;-;4;1;-;-;-;-;-;-;-;-;-;-;-;-;5;-;-;2;2;-;-;1;1;4;-;3;-;1;5;2;-;-;-;-;-;-;-;51
"314995 Periquito";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315000 Pescador";-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;8
"315010 Piau";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"315015 Piedade de Caratinga";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;3
"315030 Piedade do Rio Grande";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315050 Pimenta";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1
"315057 Pintópolis";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315060 Piracema";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;1;5
"315080 Piranga";-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"315090 Piranguçu";-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;9
"315100 Piranguinho";-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;4;-;-;11
"315110 Pirapetinga";-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;6;-;-;-;-;-;14
"315120 Pirapora";-;4;1;4;4;2;14;1;-;1;4;-;12;6;7;3;-;-;1;4;1;19;2;2;3;3;3;2;3;2;3;2;2;4;1;19;6;-;60;3;-;-;11;3;3;2;28;22;30;37;9;19;34;-;-;-;24;1;431
"315130 Piraúba";-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;4;-;-;4;3;-;-;-;-;1;18
"315140 Pitangui";-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;7;4;-;-;-;-;-;20
"315150 Piumhi";-;-;-;2;1;-;-;-;-;-;2;-;2;3;1;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;2;-;1;-;1;-;5;6;-;10;12;-;-;-;-;2;56
"315160 Planura";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;-;1;7;-;1;3;-;-;-;-;2;20
"315170 Poço Fundo";-;-;-;-;1;-;2;1;-;-;-;-;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;6;3;-;-;3;2;3;-;4;-;3;2;2;-;-;-;-;-;-;-;40
"315180 Poços de Caldas";2;4;1;6;22;6;158;7;1;3;10;2;27;21;25;5;1;-;15;14;19;45;11;24;17;16;16;11;14;9;20;7;16;18;9;62;6;2;351;22;-;2;90;24;30;15;175;36;292;352;115;97;114;-;19;2;29;15;2432
"315200 Pompéu";-;-;-;-;-;-;13;-;-;-;-;-;2;1;5;-;-;-;-;-;-;-;-;-;1;1;1;2;2;1;1;1;1;3;-;2;1;-;-;-;-;-;2;-;-;-;1;-;2;5;-;1;4;-;-;-;-;-;53
"315210 Ponte Nova";1;2;1;8;5;2;44;1;3;1;3;2;12;12;4;3;-;-;1;4;11;-;4;4;1;1;1;-;1;-;4;-;-;1;-;25;5;1;153;8;-;2;35;10;21;4;74;12;60;151;48;1;2;-;-;2;49;-;800
"315213 Ponto Chique";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
"315217 Ponto dos Volantes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;6;-;2;3;-;-;-;-;-;15
"315220 Porteirinha";-;1;-;1;2;-;5;-;-;-;-;-;3;-;4;1;1;-;-;-;2;14;-;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;-;2;-;-;3;6;1;-;3;-;2;16;-;3;2;-;-;-;-;2;80
"315240 Poté";-;-;-;-;1;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;1;1;-;-;2;1;1;-;2;-;10;3;1;1;1;-;-;-;-;1;32
"315250 Pouso Alegre";2;5;1;8;7;2;103;3;3;1;5;4;14;6;7;3;2;1;2;2;22;22;6;16;-;-;-;-;-;1;1;-;-;1;-;58;8;2;125;13;1;4;39;14;36;5;82;20;275;106;40;46;42;2;-;1;39;6;1214
"315260 Pouso Alto";-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;2;-;1;-;5;3;-;2;1;-;-;-;-;4;25
"315270 Prados";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"315280 Prata";-;1;-;-;1;-;4;-;-;-;1;-;3;-;1;-;-;-;-;-;-;-;-;-;1;1;1;-;1;1;1;1;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;1;25
"315290 Pratápolis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"315340 Presidente Olegário";-;-;-;3;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;2;-;13;4;-;-;-;-;-;-;-;-;27
"315360 Prudente de Morais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;3
"315390 Raposos";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5;1;-;1;-;-;-;-;-;-;9
"315400 Raul Soares";-;-;-;1;-;1;11;-;-;-;-;-;-;2;1;1;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;8;-;-;2;2;-;-;3;4;2;-;3;-;2;5;1;2;6;-;-;-;-;1;61
"315410 Recreio";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"315420 Resende Costa";-;-;-;-;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"315430 Resplendor";-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;13
"315440 Ressaquinha";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1
"315445 Riachinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
"315450 Riacho dos Machados";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
